_time,value,resourceName
1/31/25 12:00,17.22,Temperature
1/31/25 16:00,19.14,Temperature
1/31/25 20:00,15.04,Temperature
2/1/25 0:00,12.76,Temperature
2/1/25 4:00,12.38,Temperature
2/1/25 8:00,12.88,Temperature
2/1/25 12:00,15.74,Temperature
2/1/25 16:00,14.98,Temperature
2/1/25 20:00,14.57,Temperature
2/2/25 0:00,13.94,Temperature
2/2/25 4:00,11.66,Temperature
2/2/25 8:00,13.31,Temperature
2/2/25 12:00,16.25,Temperature
2/2/25 16:00,16.38,Temperature
2/2/25 20:00,13.73,Temperature
2/3/25 0:00,12.01,Temperature
2/3/25 4:00,11.95,Temperature
2/3/25 8:00,11.2,Temperature
2/3/25 12:00,14.65,Temperature
2/3/25 16:00,15.83,Temperature
2/3/25 20:00,14.04,Temperature
2/4/25 0:00,13.81,Temperature
2/4/25 4:00,12.7,Temperature
2/4/25 8:00,13.08,Temperature
2/4/25 12:00,16.6,Temperature
2/4/25 16:00,16.63,Temperature
2/4/25 20:00,13.88,Temperature
2/5/25 0:00,13.3,Temperature
2/5/25 4:00,12.89,Temperature
2/5/25 8:00,12.81,Temperature
2/5/25 12:00,17.04,Temperature
2/5/25 16:00,16.94,Temperature
2/5/25 20:00,13.73,Temperature
2/6/25 0:00,12.33,Temperature
2/6/25 4:00,11.47,Temperature
2/6/25 8:00,11.06,Temperature
2/6/25 12:00,16.36,Temperature
2/6/25 16:00,15.79,Temperature
2/6/25 20:00,13.12,Temperature
2/7/25 0:00,12.17,Temperature
2/7/25 4:00,10.27,Temperature
2/7/25 8:00,10.55,Temperature
2/7/25 12:00,15,Temperature
2/7/25 16:00,14.58,Temperature
2/7/25 20:00,13.18,Temperature
2/8/25 0:00,13.33,Temperature
2/8/25 4:00,13.76,Temperature
2/8/25 8:00,13.8,Temperature
2/8/25 12:00,15.46,Temperature
2/8/25 16:00,16.54,Temperature
2/8/25 20:00,14.18,Temperature
2/9/25 0:00,11.77,Temperature
2/9/25 4:00,12.51,Temperature
2/9/25 8:00,13.65,Temperature
2/9/25 12:00,14.79,Temperature
2/9/25 16:00,14.73,Temperature
2/9/25 20:00,13.81,Temperature
2/10/25 0:00,13.2,Temperature
2/10/25 4:00,12.79,Temperature
2/10/25 8:00,12.69,Temperature
2/10/25 12:00,17.3,Temperature
2/10/25 16:00,16.25,Temperature
2/10/25 20:00,14.37,Temperature
2/11/25 0:00,12.12,Temperature
2/11/25 4:00,12.88,Temperature
2/11/25 8:00,13.14,Temperature
2/11/25 12:00,17.77,Temperature
2/11/25 16:00,17.43,Temperature
2/11/25 20:00,14.47,Temperature
2/12/25 0:00,13.57,Temperature
2/12/25 4:00,12.9,Temperature
2/12/25 8:00,12.34,Temperature
2/12/25 12:00,19.12,Temperature
2/12/25 16:00,19.31,Temperature
2/12/25 20:00,15.62,Temperature
2/13/25 0:00,13.77,Temperature
2/13/25 4:00,12.94,Temperature
2/13/25 8:00,13.52,Temperature
2/13/25 12:00,17.43,Temperature
2/13/25 16:00,18.55,Temperature
2/13/25 20:00,15.96,Temperature
2/14/25 0:00,14.54,Temperature
2/14/25 4:00,13.6,Temperature
2/14/25 8:00,12.47,Temperature
2/14/25 12:00,17.14,Temperature
2/14/25 16:00,16.88,Temperature
2/14/25 20:00,14.89,Temperature
2/15/25 0:00,13.28,Temperature
2/15/25 4:00,13.57,Temperature
2/15/25 8:00,13.3,Temperature
2/15/25 12:00,16.3,Temperature
2/15/25 16:00,16.51,Temperature
2/15/25 20:00,13.76,Temperature
2/16/25 0:00,12.95,Temperature
2/16/25 4:00,12.46,Temperature
2/16/25 8:00,11.87,Temperature
2/16/25 12:00,17.07,Temperature
2/16/25 16:00,17.53,Temperature
2/16/25 20:00,14.35,Temperature
2/17/25 0:00,12.41,Temperature
2/17/25 4:00,11.2,Temperature
2/17/25 8:00,10.9,Temperature
2/17/25 12:00,17.5,Temperature
2/17/25 16:00,17.26,Temperature
2/17/25 20:00,14.61,Temperature
2/18/25 0:00,12.85,Temperature
2/18/25 4:00,12.07,Temperature
2/18/25 8:00,11.9,Temperature
2/18/25 12:00,17.39,Temperature
2/18/25 16:00,18.59,Temperature
2/18/25 20:00,14.27,Temperature
2/19/25 0:00,12.91,Temperature
2/19/25 4:00,11.95,Temperature
2/19/25 8:00,12.68,Temperature
2/19/25 12:00,18.77,Temperature
2/19/25 16:00,19.41,Temperature
2/19/25 20:00,14.88,Temperature
2/20/25 0:00,14.38,Temperature
2/20/25 4:00,12.76,Temperature
2/20/25 8:00,12.88,Temperature
2/20/25 12:00,19.27,Temperature
2/20/25 16:00,20.02,Temperature
2/20/25 20:00,14.78,Temperature
2/21/25 0:00,14.11,Temperature
2/21/25 4:00,13.75,Temperature
2/21/25 8:00,12.47,Temperature
2/21/25 12:00,17.56,Temperature
2/21/25 16:00,18.22,Temperature
2/21/25 20:00,14.92,Temperature
2/22/25 0:00,14.46,Temperature
2/22/25 4:00,13.46,Temperature
2/22/25 8:00,14,Temperature
2/22/25 12:00,18.62,Temperature
2/22/25 16:00,19.42,Temperature
2/22/25 20:00,15.96,Temperature
2/23/25 0:00,15.42,Temperature
2/23/25 4:00,13.99,Temperature
2/23/25 8:00,14.01,Temperature
2/23/25 12:00,17.95,Temperature
2/23/25 16:00,18.32,Temperature
2/23/25 20:00,15.75,Temperature
2/24/25 0:00,14.56,Temperature
2/24/25 4:00,13.48,Temperature
2/24/25 8:00,14.02,Temperature
2/24/25 12:00,18.38,Temperature
2/24/25 16:00,18.03,Temperature
2/24/25 20:00,16.06,Temperature
2/25/25 0:00,14.71,Temperature
2/25/25 4:00,14,Temperature
2/25/25 8:00,13.28,Temperature
2/25/25 12:00,17.73,Temperature
2/25/25 16:00,19.31,Temperature
2/25/25 20:00,16.66,Temperature
2/26/25 0:00,15.54,Temperature
2/26/25 4:00,15.08,Temperature
2/26/25 8:00,14.38,Temperature
2/26/25 12:00,16.38,Temperature
2/26/25 16:00,15.84,Temperature
2/26/25 20:00,14.44,Temperature
2/27/25 0:00,13.16,Temperature
2/27/25 4:00,12.19,Temperature
2/27/25 8:00,13.1,Temperature
2/27/25 12:00,17.17,Temperature
2/27/25 16:00,18.22,Temperature
2/27/25 20:00,14.98,Temperature
2/28/25 0:00,11.95,Temperature
2/28/25 4:00,11.24,Temperature
2/28/25 8:00,11.25,Temperature
2/28/25 12:00,17.65,Temperature
2/28/25 16:00,19.88,Temperature
2/28/25 20:00,16.52,Temperature
3/1/25 0:00,13.69,Temperature
3/1/25 4:00,13.01,Temperature
3/1/25 8:00,14.72,Temperature
3/1/25 12:00,20.75,Temperature
3/1/25 16:00,20.86,Temperature
3/1/25 20:00,17.28,Temperature
